kidsdriv,age,homekids,yoj,income,parent1,home_val,mstatus,gender,education,occupation,travtime,car_use,bluebook,tif,car_type,red_car,oldclaim,clm_freq,revoked,mvr_pts,clm_amt,car_age,claim_flag,urbanicity
0,31.0,2,12.0,18903.0,No,93797.0,Yes,F,<High School,Clerical,48,Private,18060.0,1,SUV,no,0.0,0,No,4,0.0,7.0,0,Highly Urban/ Urban
0,39.0,0,8.0,89712.0,No,0.0,No,F,Bachelors,Manager,54,Private,22810.0,11,SUV,no,988.0,2,No,0,0.0,11.0,0,Highly Urban/ Urban
0,53.0,0,13.0,23847.0,No,108261.0,No,F,Bachelors,Manager,51,Private,17970.0,7,SUV,no,0.0,0,No,2,0.0,14.0,0,Highly Urban/ Urban
1,38.0,3,12.0,6611.0,No,122610.0,Yes,M,Bachelors,Home Maker,39,Private,11810.0,10,Pickup,no,0.0,0,No,0,0.0,14.0,0,Highly Rural/ Rural
0,50.0,0,,22254.0,No,127571.0,Yes,F,<High School,Blue Collar,56,Private,17420.0,10,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,46.0,0,7.0,82149.0,No,0.0,No,M,Bachelors,Blue Collar,19,Commercial,19980.0,7,Van,yes,8054.0,2,No,0,8000.0,10.0,1,Highly Urban/ Urban
0,50.0,0,12.0,58643.0,No,212459.0,Yes,F,Bachelors,Professional,33,Private,20680.0,15,Sports Car,no,0.0,0,No,2,0.0,8.0,0,Highly Urban/ Urban
0,32.0,0,13.0,62507.0,No,175142.0,No,F,Bachelors,Blue Collar,48,Commercial,32090.0,3,Pickup,no,42535.0,3,No,5,0.0,1.0,0,Highly Urban/ Urban
0,51.0,0,12.0,30758.0,No,,Yes,M,<High School,Blue Collar,55,Private,15340.0,6,Minivan,yes,4868.0,2,No,6,0.0,5.0,0,Highly Urban/ Urban
0,50.0,0,10.0,22365.0,No,131413.0,Yes,F,High School,Clerical,17,Private,6500.0,11,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,33.0,2,10.0,93258.0,No,291200.0,Yes,M,Bachelors,Professional,66,Commercial,20120.0,9,Van,no,5480.0,4,No,1,4538.0,7.0,1,Highly Urban/ Urban
0,54.0,0,16.0,33472.0,No,198200.0,Yes,M,<High School,Blue Collar,29,Private,14150.0,4,Minivan,yes,46753.0,1,Yes,4,0.0,1.0,0,Highly Urban/ Urban
0,47.0,0,10.0,42991.0,No,175567.0,Yes,M,<High School,Clerical,10,Private,20720.0,4,Van,yes,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,49.0,0,12.0,100260.0,No,0.0,No,M,Bachelors,Manager,43,Commercial,11370.0,7,Pickup,yes,2957.0,1,No,5,0.0,13.0,0,Highly Urban/ Urban
2,42.0,3,9.0,65598.0,No,,Yes,M,Masters,Manager,35,Commercial,5700.0,1,Pickup,no,4332.0,1,No,4,24591.0,10.0,1,Highly Urban/ Urban
0,35.0,0,12.0,,No,223333.0,No,M,PhD,Manager,61,Private,13230.0,6,Minivan,yes,4292.0,3,No,4,3649.0,,1,Highly Urban/ Urban
0,48.0,0,6.0,,No,306956.0,Yes,F,Masters,Manager,39,Private,27530.0,4,Minivan,no,0.0,0,No,0,0.0,20.0,0,Highly Urban/ Urban
0,41.0,2,13.0,153270.0,No,382564.0,Yes,F,Bachelors,Blue Collar,12,Commercial,30480.0,4,Pickup,no,31683.0,1,Yes,5,0.0,6.0,0,Highly Urban/ Urban
0,55.0,0,9.0,60436.0,No,248157.0,Yes,F,Bachelors,Blue Collar,34,Commercial,17300.0,6,Minivan,no,0.0,0,No,0,0.0,9.0,0,Highly Urban/ Urban
0,45.0,0,12.0,43998.0,No,,Yes,F,Masters,Manager,16,Private,20430.0,4,Pickup,no,0.0,0,No,1,0.0,15.0,0,Highly Urban/ Urban
0,43.0,0,6.0,86530.0,No,0.0,No,F,Bachelors,Blue Collar,54,Commercial,15490.0,6,Sports Car,no,2441.0,2,No,0,3896.0,13.0,1,Highly Urban/ Urban
0,53.0,0,16.0,90526.0,No,262538.0,Yes,M,Bachelors,Professional,5,Commercial,30810.0,1,Panel Truck,no,0.0,0,No,0,0.0,,0,Highly Rural/ Rural
0,36.0,0,9.0,111961.0,No,0.0,No,M,Bachelors,Blue Collar,33,Commercial,16300.0,1,Van,no,9055.0,2,No,0,0.0,12.0,0,Highly Urban/ Urban
0,40.0,1,14.0,64520.0,Yes,231035.0,No,M,Masters,Lawyer,12,Private,10480.0,10,Pickup,yes,3295.0,2,No,1,0.0,14.0,0,Highly Urban/ Urban
0,39.0,0,10.0,70436.0,No,0.0,No,M,Masters,Professional,52,Private,12480.0,1,Minivan,no,0.0,0,No,0,0.0,14.0,0,Highly Urban/ Urban
0,37.0,0,11.0,39777.0,No,123004.0,No,F,<High School,Blue Collar,5,Private,13670.0,4,SUV,no,0.0,0,No,0,0.0,8.0,0,Highly Rural/ Rural
0,40.0,2,15.0,175263.0,No,447360.0,Yes,F,Bachelors,Professional,37,Commercial,34390.0,1,Van,no,0.0,0,No,0,0.0,9.0,0,Highly Urban/ Urban
0,39.0,1,10.0,34237.0,No,108663.0,Yes,F,Bachelors,Home Maker,57,Private,7730.0,1,Sports Car,no,0.0,0,No,0,0.0,,0,Highly Urban/ Urban
0,49.0,0,11.0,29016.0,No,0.0,No,F,<High School,Blue Collar,25,Private,16390.0,10,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,52.0,1,14.0,63936.0,No,198077.0,Yes,F,High School,Blue Collar,34,Commercial,27240.0,10,Pickup,no,0.0,0,No,2,0.0,1.0,0,Highly Urban/ Urban
0,30.0,2,14.0,36720.0,No,162538.0,Yes,F,High School,Blue Collar,46,Commercial,13410.0,4,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,36.0,3,0.0,0.0,No,111775.0,Yes,F,<High School,Home Maker,17,Private,5100.0,6,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,46.0,0,11.0,108439.0,No,361875.0,No,M,PhD,Manager,23,Commercial,28250.0,13,Panel Truck,no,5293.0,3,No,0,0.0,,0,Highly Urban/ Urban
0,44.0,0,,27222.0,No,0.0,No,M,<High School,Blue Collar,25,Commercial,8620.0,1,Pickup,yes,0.0,0,No,1,5800.0,1.0,1,Highly Rural/ Rural
0,45.0,0,9.0,63432.0,No,218922.0,No,F,Bachelors,Blue Collar,47,Commercial,12340.0,6,SUV,no,1201.0,3,No,6,0.0,15.0,0,Highly Urban/ Urban
0,45.0,2,13.0,170576.0,No,,Yes,M,Masters,Professional,42,Commercial,30030.0,8,Panel Truck,no,7097.0,1,Yes,4,0.0,,0,Highly Urban/ Urban
0,54.0,0,0.0,0.0,No,0.0,No,F,High School,Student,38,Commercial,7180.0,6,Sports Car,no,19036.0,2,Yes,4,4046.0,5.0,1,Highly Rural/ Rural
0,53.0,0,13.0,35516.0,No,0.0,No,F,High School,Clerical,21,Private,21770.0,7,Minivan,no,1105.0,2,No,6,0.0,1.0,0,Highly Urban/ Urban
0,43.0,0,,74276.0,No,,Yes,F,High School,Professional,34,Private,12640.0,6,SUV,no,31392.0,1,Yes,4,0.0,1.0,0,Highly Urban/ Urban
0,56.0,0,12.0,37695.0,No,191351.0,Yes,F,High School,Clerical,27,Private,19530.0,9,Minivan,no,0.0,0,No,0,0.0,,0,Highly Urban/ Urban
0,26.0,4,12.0,27666.0,No,0.0,Yes,F,High School,Clerical,5,Private,20310.0,9,SUV,no,6596.0,1,No,6,0.0,9.0,0,Highly Rural/ Rural
0,39.0,0,,0.0,No,80529.0,Yes,M,Bachelors,Home Maker,52,Private,18420.0,6,Minivan,yes,8698.0,1,No,4,0.0,7.0,0,Highly Urban/ Urban
0,53.0,0,5.0,183296.0,No,0.0,No,M,PhD,Manager,21,Private,7330.0,1,Minivan,yes,5274.0,1,No,0,0.0,,0,Highly Urban/ Urban
0,50.0,0,14.0,31889.0,No,169899.0,Yes,F,<High School,Clerical,24,Private,11050.0,6,SUV,no,0.0,0,No,4,0.0,6.0,0,Highly Rural/ Rural
0,35.0,1,12.0,8701.0,No,80364.0,Yes,M,Masters,Professional,28,Private,6050.0,10,Pickup,yes,23176.0,1,No,6,5913.0,17.0,1,Highly Urban/ Urban
0,56.0,0,13.0,33193.0,No,149500.0,Yes,M,High School,Blue Collar,40,Commercial,11480.0,4,Pickup,no,4196.0,2,No,1,5089.0,1.0,1,Highly Urban/ Urban
1,37.0,1,10.0,65715.0,No,240441.0,Yes,F,High School,Blue Collar,32,Commercial,11770.0,4,SUV,no,0.0,0,No,0,0.0,9.0,0,Highly Urban/ Urban
1,53.0,1,0.0,0.0,No,,Yes,F,<High School,Student,8,Private,1700.0,7,Sports Car,no,4543.0,2,No,4,6931.0,1.0,1,Highly Urban/ Urban
0,38.0,1,10.0,91424.0,Yes,247423.0,No,F,Bachelors,Professional,27,Private,14440.0,1,SUV,no,0.0,0,Yes,1,0.0,8.0,0,Highly Urban/ Urban
0,44.0,0,12.0,55241.0,No,205177.0,No,M,High School,Blue Collar,40,Commercial,14200.0,1,Minivan,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,51.0,0,15.0,37174.0,No,,Yes,M,Bachelors,Blue Collar,26,Commercial,19260.0,5,Van,no,0.0,0,No,5,0.0,1.0,0,Highly Urban/ Urban
0,49.0,0,12.0,120694.0,No,342407.0,No,M,Masters,Lawyer,38,Private,13800.0,3,Minivan,no,0.0,0,No,0,0.0,19.0,0,Highly Urban/ Urban
0,41.0,0,14.0,66405.0,No,222434.0,Yes,F,Bachelors,Professional,33,Commercial,25420.0,4,Pickup,no,0.0,0,No,0,0.0,16.0,0,Highly Urban/ Urban
0,54.0,0,16.0,63195.0,No,211882.0,Yes,F,Bachelors,Blue Collar,29,Commercial,11440.0,7,SUV,no,0.0,0,No,0,0.0,2.0,0,Highly Urban/ Urban
0,49.0,0,13.0,7784.0,No,98722.0,Yes,F,<High School,Clerical,50,Private,13160.0,5,Minivan,yes,1943.0,3,No,0,0.0,7.0,0,Highly Urban/ Urban
0,55.0,0,14.0,91610.0,No,296001.0,Yes,M,High School,Blue Collar,51,Commercial,7000.0,6,Pickup,yes,7409.0,3,No,3,0.0,8.0,0,Highly Urban/ Urban
0,49.0,0,8.0,39490.0,No,175057.0,No,F,High School,Professional,61,Private,5450.0,1,SUV,no,0.0,0,No,0,5871.0,1.0,1,Highly Rural/ Rural
0,56.0,0,0.0,0.0,No,0.0,No,F,High School,Student,33,Commercial,7100.0,11,Sports Car,no,0.0,0,No,0,0.0,8.0,0,Highly Rural/ Rural
0,55.0,0,12.0,8088.0,No,0.0,Yes,F,High School,Student,16,Commercial,7810.0,4,SUV,no,0.0,0,Yes,2,0.0,1.0,0,Highly Rural/ Rural
0,48.0,0,13.0,166907.0,No,450605.0,No,F,Masters,Lawyer,24,Private,22990.0,1,Minivan,no,0.0,0,No,2,0.0,7.0,0,Highly Urban/ Urban
1,38.0,2,14.0,8117.0,No,99799.0,Yes,M,<High School,Clerical,22,Private,6110.0,13,Minivan,yes,0.0,0,No,2,0.0,7.0,0,Highly Rural/ Rural
0,39.0,0,,,No,212190.0,Yes,M,Bachelors,Clerical,15,Commercial,22120.0,4,Van,yes,654.0,3,No,3,52063.0,11.0,1,Highly Urban/ Urban
0,50.0,0,3.0,87332.0,No,265923.0,Yes,M,Bachelors,Blue Collar,49,Commercial,24060.0,6,Panel Truck,no,0.0,0,No,1,0.0,11.0,0,Highly Rural/ Rural
0,36.0,2,12.0,24612.0,No,,Yes,F,Bachelors,Clerical,36,Private,6580.0,1,Sports Car,no,21939.0,2,Yes,1,7893.0,8.0,1,Highly Urban/ Urban
0,36.0,1,10.0,89509.0,No,265394.0,Yes,M,Bachelors,Professional,29,Private,30180.0,1,Minivan,no,5288.0,3,No,6,0.0,12.0,0,Highly Urban/ Urban
0,41.0,0,15.0,32437.0,No,140264.0,Yes,M,Bachelors,Blue Collar,37,Commercial,19820.0,10,Minivan,yes,7501.0,1,No,3,0.0,12.0,0,Highly Urban/ Urban
0,38.0,2,14.0,137075.0,No,,Yes,F,Masters,Manager,34,Private,17010.0,1,SUV,no,0.0,0,Yes,0,0.0,16.0,0,Highly Urban/ Urban
1,38.0,1,13.0,7443.0,No,,Yes,M,<High School,Student,21,Commercial,6040.0,4,Pickup,yes,0.0,0,No,1,5803.0,1.0,1,Highly Urban/ Urban
0,47.0,0,,82992.0,No,231457.0,Yes,F,Masters,Manager,47,Private,9800.0,1,SUV,no,38649.0,3,No,7,3779.0,1.0,1,Highly Urban/ Urban
0,50.0,0,11.0,68517.0,No,0.0,No,M,Masters,,52,Commercial,26290.0,6,Panel Truck,yes,0.0,0,No,0,1361.0,12.0,1,Highly Urban/ Urban
0,50.0,0,,157531.0,No,0.0,No,F,Masters,Lawyer,56,Private,35550.0,7,Minivan,no,4156.0,4,No,6,0.0,17.0,0,Highly Urban/ Urban
0,35.0,0,9.0,26048.0,No,0.0,No,M,High School,Clerical,42,Commercial,28370.0,4,Panel Truck,yes,0.0,0,No,3,16652.0,1.0,1,Highly Urban/ Urban
0,35.0,1,6.0,17972.0,No,109056.0,Yes,M,<High School,Clerical,35,Private,14050.0,7,Minivan,yes,6890.0,3,No,4,1050.0,1.0,1,Highly Urban/ Urban
0,57.0,0,12.0,106922.0,No,285968.0,No,M,Bachelors,Professional,57,Commercial,23640.0,1,Panel Truck,yes,4169.0,2,No,1,0.0,7.0,0,Highly Urban/ Urban
0,50.0,0,7.0,50899.0,No,0.0,No,F,High School,Blue Collar,55,Commercial,11590.0,10,SUV,no,0.0,0,No,3,27521.0,1.0,1,Highly Urban/ Urban
0,43.0,0,10.0,61206.0,No,,No,M,Bachelors,Manager,32,Commercial,24450.0,1,Panel Truck,yes,4752.0,1,No,2,5019.0,1.0,1,Highly Urban/ Urban
1,39.0,2,13.0,,Yes,299021.0,No,M,Bachelors,Manager,50,Private,16550.0,7,Minivan,yes,9627.0,2,No,4,0.0,12.0,0,Highly Urban/ Urban
0,42.0,0,12.0,42589.0,No,152629.0,Yes,M,High School,Clerical,76,Private,10900.0,6,Pickup,yes,0.0,0,No,1,0.0,7.0,0,Highly Urban/ Urban
2,45.0,3,10.0,64015.0,Yes,0.0,No,M,High School,Blue Collar,36,Commercial,12400.0,6,Minivan,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,43.0,0,11.0,91165.0,No,274668.0,No,M,Masters,Lawyer,5,Private,14920.0,7,Minivan,no,4099.0,1,No,1,0.0,17.0,0,Highly Urban/ Urban
0,36.0,2,0.0,0.0,No,73668.0,Yes,F,<High School,Home Maker,33,Private,7530.0,1,Sports Car,no,9895.0,2,No,4,0.0,3.0,0,Highly Urban/ Urban
0,53.0,0,12.0,46979.0,No,212163.0,No,M,High School,Blue Collar,24,Commercial,4580.0,10,Minivan,yes,5011.0,2,No,1,8446.0,9.0,1,Highly Urban/ Urban
0,38.0,2,8.0,47366.0,Yes,0.0,No,F,High School,Blue Collar,66,Commercial,6240.0,1,SUV,no,0.0,0,No,1,1804.0,6.0,1,Highly Urban/ Urban
0,53.0,0,5.0,,No,0.0,No,F,<High School,Blue Collar,49,Private,9590.0,10,SUV,no,40763.0,3,No,2,0.0,5.0,0,Highly Urban/ Urban
0,53.0,0,0.0,,No,136780.0,Yes,F,High School,Home Maker,46,Private,7100.0,13,SUV,no,0.0,0,No,1,8441.0,,1,Highly Urban/ Urban
0,40.0,0,11.0,24189.0,No,100892.0,Yes,F,<High School,Clerical,14,Private,9510.0,6,Sports Car,no,3961.0,2,No,0,0.0,6.0,0,Highly Urban/ Urban
0,53.0,0,0.0,0.0,No,74945.0,Yes,F,High School,Home Maker,56,Private,1500.0,4,SUV,no,0.0,0,No,0,2986.0,1.0,1,Highly Urban/ Urban
0,45.0,1,10.0,102765.0,Yes,0.0,No,F,Masters,Lawyer,43,Private,18150.0,1,Minivan,no,5796.0,2,No,0,5791.0,17.0,1,Highly Urban/ Urban
0,32.0,2,14.0,37320.0,No,157137.0,Yes,M,High School,Blue Collar,40,Commercial,7600.0,6,Minivan,yes,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
1,40.0,2,9.0,214199.0,Yes,539729.0,No,F,PhD,Doctor,48,Private,31980.0,1,Minivan,no,30986.0,2,Yes,0,0.0,17.0,0,Highly Urban/ Urban
0,39.0,1,17.0,14054.0,No,98184.0,Yes,F,<High School,Clerical,35,Private,13690.0,6,Minivan,no,0.0,0,No,4,0.0,1.0,0,Highly Rural/ Rural
0,45.0,0,9.0,61710.0,No,255337.0,Yes,M,Bachelors,Professional,34,Commercial,9040.0,6,Pickup,yes,0.0,0,No,0,6022.0,11.0,1,Highly Urban/ Urban
0,43.0,0,10.0,97953.0,No,0.0,No,M,Bachelors,Blue Collar,43,Commercial,13080.0,1,Minivan,no,6748.0,3,No,0,2747.0,,1,Highly Urban/ Urban
0,35.0,0,12.0,78021.0,No,223694.0,Yes,F,Bachelors,Manager,7,Private,12800.0,10,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,52.0,0,15.0,58869.0,No,173894.0,Yes,M,Bachelors,Professional,8,Private,7390.0,3,Pickup,no,2799.0,2,No,7,0.0,9.0,0,Highly Urban/ Urban
0,34.0,1,13.0,37806.0,No,173130.0,Yes,F,Bachelors,Clerical,46,Private,4800.0,6,Sports Car,no,0.0,0,No,0,0.0,8.0,0,Highly Rural/ Rural
0,36.0,3,11.0,101575.0,Yes,282821.0,No,M,Bachelors,Professional,48,Private,5100.0,1,Minivan,yes,2862.0,3,No,1,0.0,11.0,0,Highly Urban/ Urban
0,39.0,2,12.0,71486.0,Yes,0.0,No,M,Masters,,37,Commercial,26380.0,8,Panel Truck,yes,4718.0,2,No,6,0.0,14.0,0,Highly Urban/ Urban
0,28.0,1,7.0,21970.0,Yes,0.0,No,M,<High School,Blue Collar,60,Private,7950.0,10,Pickup,no,2004.0,3,No,3,9059.0,6.0,1,Highly Urban/ Urban
1,55.0,1,11.0,31875.0,Yes,0.0,No,M,<High School,Blue Collar,18,Private,17910.0,1,Minivan,yes,41844.0,3,No,1,0.0,1.0,0,Highly Urban/ Urban
0,50.0,0,10.0,150619.0,No,404945.0,No,M,Bachelors,Professional,46,Commercial,21680.0,1,Van,yes,0.0,0,No,0,0.0,14.0,0,Highly Rural/ Rural
0,46.0,0,7.0,38786.0,No,150824.0,No,M,Bachelors,Blue Collar,9,Commercial,10580.0,9,Minivan,yes,0.0,0,No,2,0.0,7.0,0,Highly Rural/ Rural
1,36.0,2,10.0,6528.0,No,0.0,Yes,F,<High School,Home Maker,15,Private,5750.0,7,SUV,no,11290.0,1,No,7,0.0,3.0,0,Highly Urban/ Urban
0,54.0,0,12.0,64423.0,No,216645.0,No,M,PhD,Doctor,20,Private,17350.0,1,Van,yes,0.0,0,No,0,3591.0,16.0,1,Highly Urban/ Urban
0,40.0,0,11.0,119244.0,No,349833.0,No,F,Bachelors,Blue Collar,23,Commercial,29930.0,4,Sports Car,no,0.0,0,No,6,0.0,1.0,0,Highly Rural/ Rural
0,47.0,0,0.0,0.0,No,84486.0,No,F,Bachelors,Home Maker,32,Private,8140.0,10,Sports Car,no,41175.0,2,Yes,3,13720.0,1.0,1,Highly Urban/ Urban
0,39.0,1,12.0,129132.0,Yes,335180.0,No,F,PhD,Lawyer,30,Private,18310.0,1,Minivan,no,0.0,0,No,0,0.0,25.0,0,Highly Urban/ Urban
0,39.0,0,11.0,90635.0,No,251424.0,Yes,M,Bachelors,Blue Collar,18,Commercial,5400.0,1,Minivan,no,0.0,0,No,1,0.0,9.0,0,Highly Rural/ Rural
0,47.0,0,10.0,119454.0,No,0.0,No,F,Masters,,23,Commercial,27530.0,1,Pickup,no,0.0,0,Yes,0,2667.0,14.0,1,Highly Urban/ Urban
0,62.0,0,13.0,29453.0,No,135076.0,Yes,M,Bachelors,Professional,26,Private,17090.0,22,SUV,no,0.0,0,No,0,0.0,17.0,0,Highly Urban/ Urban
0,51.0,0,12.0,62349.0,No,202627.0,Yes,M,Bachelors,Blue Collar,38,Commercial,12830.0,4,Minivan,yes,6127.0,2,No,6,0.0,7.0,0,Highly Urban/ Urban
0,45.0,2,,62808.0,No,237038.0,Yes,F,Bachelors,Manager,45,Private,17110.0,6,SUV,no,1266.0,3,No,1,0.0,12.0,0,Highly Urban/ Urban
0,62.0,0,15.0,35296.0,No,189767.0,Yes,F,High School,Manager,44,Private,18950.0,6,Sports Car,no,4764.0,2,No,8,0.0,9.0,0,Highly Urban/ Urban
0,40.0,2,10.0,98471.0,Yes,309481.0,No,F,Masters,Professional,40,Private,6460.0,11,SUV,no,3495.0,1,No,3,0.0,,0,Highly Urban/ Urban
0,50.0,0,0.0,0.0,No,0.0,No,F,<High School,Home Maker,33,Private,9490.0,1,SUV,no,0.0,0,No,0,0.0,5.0,0,Highly Rural/ Rural
2,45.0,2,,27266.0,Yes,0.0,No,F,<High School,Clerical,23,Private,10020.0,17,SUV,no,5788.0,2,No,1,0.0,6.0,0,Highly Urban/ Urban
0,41.0,2,16.0,35636.0,No,150462.0,Yes,F,High School,Clerical,42,Private,15120.0,6,Sports Car,no,5358.0,1,No,7,2219.0,1.0,1,Highly Urban/ Urban
0,27.0,0,10.0,25564.0,No,0.0,No,F,<High School,Blue Collar,26,Private,9070.0,6,SUV,no,0.0,0,No,2,20264.0,1.0,1,Highly Urban/ Urban
0,40.0,0,11.0,54417.0,No,192028.0,No,M,High School,Blue Collar,57,Private,22180.0,1,Minivan,yes,0.0,0,No,2,0.0,7.0,0,Highly Urban/ Urban
0,56.0,0,14.0,54286.0,No,0.0,No,M,High School,Blue Collar,52,Commercial,10040.0,1,Pickup,yes,6216.0,1,No,4,5487.0,,1,Highly Urban/ Urban
0,42.0,1,14.0,125243.0,No,360647.0,Yes,F,Bachelors,Blue Collar,52,Commercial,30390.0,6,Sports Car,no,0.0,0,No,2,0.0,13.0,0,Highly Rural/ Rural
0,64.0,0,12.0,120539.0,No,366173.0,Yes,F,Masters,Lawyer,46,Private,24780.0,1,SUV,no,0.0,0,No,0,0.0,17.0,0,Highly Urban/ Urban
0,50.0,0,8.0,40552.0,No,163186.0,Yes,M,High School,Blue Collar,5,Commercial,9350.0,1,Pickup,no,38792.0,3,No,3,0.0,,0,Highly Urban/ Urban
0,52.0,0,13.0,18426.0,No,137473.0,No,M,<High School,Clerical,14,Private,8540.0,6,Pickup,no,3653.0,1,No,2,1745.0,1.0,1,Highly Urban/ Urban
0,50.0,0,14.0,78510.0,No,232988.0,Yes,F,<High School,Clerical,64,Private,1500.0,6,Sports Car,no,0.0,0,No,0,0.0,3.0,0,Highly Urban/ Urban
0,32.0,2,13.0,21204.0,No,0.0,Yes,F,<High School,Student,10,Private,13450.0,10,Minivan,no,0.0,0,No,2,0.0,1.0,0,Highly Urban/ Urban
0,46.0,0,12.0,28996.0,No,137891.0,No,F,High School,Clerical,60,Private,9200.0,4,Minivan,no,0.0,0,No,1,6639.0,9.0,1,Highly Urban/ Urban
0,58.0,0,12.0,181620.0,No,500309.0,Yes,F,Masters,,45,Commercial,23730.0,10,Pickup,no,0.0,0,No,0,0.0,16.0,0,Highly Urban/ Urban
0,36.0,3,19.0,34658.0,No,191264.0,Yes,F,High School,Blue Collar,25,Commercial,8290.0,6,SUV,no,30192.0,1,Yes,7,5984.0,1.0,1,Highly Urban/ Urban
0,38.0,3,,,Yes,0.0,No,F,Bachelors,Professional,36,Commercial,21030.0,1,Pickup,no,0.0,0,No,0,0.0,7.0,0,Highly Rural/ Rural
0,46.0,0,12.0,132651.0,No,340258.0,Yes,F,Masters,Professional,11,Private,1500.0,3,SUV,no,0.0,0,No,1,0.0,12.0,0,Highly Urban/ Urban
0,43.0,3,15.0,74518.0,No,268680.0,Yes,F,<High School,Blue Collar,39,Private,23170.0,3,Minivan,no,1464.0,2,No,5,0.0,1.0,0,Highly Urban/ Urban
0,33.0,1,15.0,17686.0,No,92707.0,Yes,F,High School,Clerical,19,Private,6570.0,1,SUV,no,10388.0,1,No,3,0.0,5.0,0,Highly Urban/ Urban
1,44.0,2,10.0,39077.0,No,154749.0,Yes,F,High School,Clerical,41,Private,12880.0,18,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,38.0,1,9.0,10631.0,Yes,0.0,No,F,High School,Student,61,Private,8290.0,4,SUV,no,0.0,0,Yes,3,0.0,6.0,0,Highly Rural/ Rural
0,45.0,1,15.0,28725.0,No,,Yes,F,High School,Clerical,51,Private,6000.0,1,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,36.0,3,12.0,17663.0,Yes,134466.0,No,F,High School,Home Maker,61,Private,20020.0,4,SUV,no,0.0,0,No,0,0.0,6.0,0,Highly Rural/ Rural
0,42.0,1,8.0,85664.0,Yes,258771.0,No,F,PhD,Doctor,18,Private,5700.0,10,Sports Car,no,0.0,0,No,0,0.0,,0,Highly Urban/ Urban
2,39.0,2,12.0,46674.0,Yes,200479.0,No,F,Bachelors,Professional,42,Private,12330.0,16,SUV,no,652.0,2,No,0,5505.0,,1,Highly Urban/ Urban
0,48.0,0,11.0,29702.0,No,0.0,No,F,High School,Blue Collar,46,Commercial,22700.0,7,SUV,no,0.0,0,No,1,0.0,8.0,0,Highly Rural/ Rural
0,57.0,2,0.0,0.0,Yes,0.0,No,F,Bachelors,Home Maker,38,Private,7200.0,1,SUV,no,0.0,0,No,1,1907.0,8.0,1,Highly Urban/ Urban
0,31.0,1,12.0,33782.0,Yes,0.0,No,F,High School,Clerical,17,Private,4600.0,6,Sports Car,no,0.0,0,No,0,4259.0,5.0,1,Highly Urban/ Urban
0,18.0,0,0.0,0.0,No,0.0,Yes,F,High School,Home Maker,52,Private,9970.0,1,SUV,yes,14140.0,3,No,7,3274.0,,1,Highly Urban/ Urban
0,38.0,0,10.0,44809.0,No,0.0,No,F,<High School,Blue Collar,26,Private,9780.0,6,SUV,no,0.0,0,No,0,2288.0,8.0,1,Highly Urban/ Urban
0,43.0,0,13.0,97542.0,No,266417.0,Yes,M,Bachelors,Blue Collar,33,Commercial,21040.0,7,Minivan,yes,0.0,0,No,2,0.0,7.0,0,Highly Urban/ Urban
0,53.0,0,7.0,34730.0,No,169666.0,Yes,F,High School,Professional,5,Private,10270.0,15,SUV,no,0.0,0,No,1,0.0,,0,Highly Urban/ Urban
0,53.0,1,10.0,74826.0,No,237354.0,Yes,M,High School,Blue Collar,51,Commercial,25900.0,10,Minivan,no,0.0,0,No,0,0.0,,0,Highly Rural/ Rural
0,56.0,0,9.0,67620.0,No,245585.0,Yes,F,Masters,Lawyer,24,Private,20500.0,25,SUV,no,0.0,0,No,0,0.0,17.0,0,Highly Urban/ Urban
0,46.0,0,8.0,51822.0,No,174401.0,Yes,F,High School,Blue Collar,30,Private,7870.0,1,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,23.0,3,12.0,14307.0,No,119409.0,Yes,M,Bachelors,Clerical,49,Private,2930.0,3,Minivan,no,0.0,0,No,4,4018.0,1.0,1,Highly Urban/ Urban
0,20.0,0,10.0,38681.0,No,0.0,No,F,Bachelors,Professional,64,Private,17010.0,9,SUV,yes,30646.0,1,Yes,10,17367.0,10.0,1,Highly Urban/ Urban
0,53.0,0,13.0,24992.0,No,145079.0,Yes,M,Bachelors,Professional,38,Private,5400.0,1,Pickup,no,0.0,0,No,0,0.0,6.0,0,Highly Urban/ Urban
1,39.0,1,0.0,0.0,No,64780.0,Yes,M,High School,Home Maker,19,Private,22050.0,1,Minivan,yes,2969.0,1,No,2,0.0,1.0,0,Highly Urban/ Urban
