,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
5365,90811904,0,19-Jul-45,54,0,13,"$136,052",No,$0,z_No,M,Masters,Lawyer,33,Private,"$20,510",11,Minivan,yes,"$6,779",2,No,0,$0,13,0,Highly Urban/ Urban
5366,16612628,0,17-Dec-61,37,2,4,"$40,091",No,"$154,672",Yes,z_F,z_High School,Professional,9,Private,"$5,510",3,Sports Car,no,$0,0,Yes,2,$0,1,0,Highly Urban/ Urban
5367,638742959,0,29-May-49,50,0,12,"$180,074",No,"$442,649",Yes,z_F,PhD,Doctor,59,Private,"$35,520",4,Sports Car,no,"$4,657",3,No,6,"$5,160",1,1,Highly Urban/ Urban
5368,825724098,0,16-May-55,44,1,5,"$31,473",Yes,"$189,278",z_No,z_F,z_High School,Clerical,45,Private,"$14,970",1,Minivan,no,"$7,700",1,No,1,$0,6,0,Highly Urban/ Urban
5369,337891312,0,26-Oct-40,59,0,,"$126,093",No,$0,z_No,z_F,Masters,Lawyer,62,Private,"$14,110",1,z_SUV,no,$0,0,Yes,0,$0,4,0,Highly Urban/ Urban
5370,487946012,0,30-Dec-43,55,0,,"$42,516",No,$0,z_No,M,z_High School,Clerical,54,Private,"$14,570",1,Minivan,yes,$0,0,No,3,$0,8,0,z_Highly Rural/ Rural
5371,12986392,0,24-Dec-72,26,3,8,"$68,524",Yes,$0,z_No,z_F,Bachelors,Professional,34,Private,"$1,500",3,Sports Car,no,"$7,946",3,No,11,"$2,651",10,1,Highly Urban/ Urban
5372,531858441,0,04-Nov-52,47,0,10,"$36,229",No,"$148,633",z_No,z_F,z_High School,Clerical,48,Private,"$5,120",6,z_SUV,no,$0,0,Yes,0,$0,1,0,z_Highly Rural/ Rural
5373,593816518,0,11-Sep-54,45,0,11,"$125,058",No,$0,z_No,M,PhD,,33,Commercial,"$18,510",1,Van,yes,$0,0,Yes,0,"$2,418",8,1,Highly Urban/ Urban
5374,653979703,0,25-Dec-44,54,0,13,"$52,895",No,$0,z_No,M,z_High School,Professional,34,Private,"$12,260",1,Minivan,yes,"$8,229",2,No,1,$0,11,0,Highly Urban/ Urban
5375,22768868,0,01-Oct-50,49,0,11,,No,"$195,236",Yes,M,PhD,Doctor,44,Private,"$16,790",6,Van,no,"$4,670",2,No,3,$0,18,0,Highly Urban/ Urban
5376,986800357,1,26-May-59,40,2,10,"$55,395",Yes,"$194,491",z_No,z_F,<High School,Clerical,45,Private,"$28,910",8,Minivan,no,$0,0,Yes,0,$0,1,0,z_Highly Rural/ Rural
5377,862263401,0,07-Jan-55,44,1,15,"$87,445",No,,Yes,M,z_High School,z_Blue Collar,44,Commercial,"$17,200",3,Van,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
5378,109837109,1,17-Oct-62,37,2,14,"$75,605",No,"$215,859",Yes,z_F,Bachelors,z_Blue Collar,61,Commercial,"$14,430",9,z_SUV,no,$0,0,No,1,$0,13,0,Highly Urban/ Urban
5379,273566676,0,11-Apr-61,38,0,9,"$12,216",No,$0,z_No,z_F,z_High School,Student,39,Commercial,"$5,560",6,z_SUV,no,$0,0,Yes,0,"$2,080",1,1,Highly Urban/ Urban
5380,421896035,0,13-Aug-61,38,0,5,"$29,624",No,"$151,927",Yes,M,z_High School,Clerical,49,Commercial,"$21,410",10,Van,no,"$6,119",1,No,6,$0,8,0,Highly Urban/ Urban
5381,625329608,0,28-Oct-56,43,0,13,"$78,854",No,"$274,939",z_No,M,z_High School,z_Blue Collar,29,Commercial,"$38,900",1,Panel Truck,no,$0,0,No,2,$0,6,0,Highly Urban/ Urban
5382,146613590,2,09-Oct-57,42,3,0,$0,No,"$83,970",Yes,z_F,Bachelors,Home Maker,5,Private,"$9,240",4,Minivan,no,$0,0,Yes,0,$0,13,0,Highly Urban/ Urban
5383,770232547,0,09-Jan-52,47,0,2,"$52,284",No,"$229,647",z_No,z_F,PhD,Manager,34,Private,"$11,440",1,z_SUV,no,$0,0,No,1,$0,13,0,Highly Urban/ Urban
5384,434682556,0,18-May-48,51,0,15,,No,"$102,667",Yes,M,<High School,Clerical,52,Private,"$9,960",6,Pickup,no,$0,0,No,0,$0,5,0,Highly Urban/ Urban
5385,304108310,0,13-Mar-57,42,0,10,"$6,600",No,$0,z_No,z_F,Bachelors,Home Maker,32,Private,"$4,050",7,z_SUV,no,$0,0,No,0,$0,10,0,Highly Urban/ Urban
5386,118045457,0,07-Jan-39,60,0,14,"$41,048",No,$0,z_No,M,Bachelors,Manager,5,Private,"$8,040",1,Minivan,no,$0,0,No,0,$0,4,0,Highly Urban/ Urban
5387,817582283,0,16-Sep-52,47,0,6,"$124,520",No,"$352,158",Yes,M,Masters,Lawyer,21,Private,"$22,050",10,Minivan,yes,$0,0,No,3,$0,9,0,Highly Urban/ Urban
5388,629851275,0,08-May-50,49,0,14,"$21,129",No,$0,z_No,z_F,Masters,Home Maker,24,Private,"$8,660",7,z_SUV,no,$0,0,No,2,$0,15,0,Highly Urban/ Urban
5389,898056884,0,10-Sep-66,33,5,13,"$28,084",No,"$132,519",Yes,z_F,z_High School,Clerical,43,Private,"$11,100",1,z_SUV,no,$555,2,No,3,"$4,618",1,1,Highly Urban/ Urban
5390,462823578,0,23-Jan-64,35,1,9,"$77,179",Yes,$0,z_No,M,z_High School,z_Blue Collar,34,Commercial,"$12,720",10,Minivan,no,$0,0,No,0,"$4,966",4,1,Highly Urban/ Urban
5391,696313030,0,15-Sep-52,47,0,7,"$21,517",No,"$130,812",Yes,M,z_High School,Clerical,34,Commercial,"$27,430",4,Panel Truck,yes,"$6,934",2,No,1,$0,1,0,Highly Urban/ Urban
5392,786014333,0,12-Feb-56,43,2,14,"$36,849",No,"$187,005",Yes,M,<High School,z_Blue Collar,27,Private,"$9,480",4,Minivan,no,$0,0,No,0,$0,8,0,Highly Urban/ Urban
5393,649487880,0,30-Nov-52,46,0,0,$0,No,$0,z_No,z_F,<High School,Home Maker,41,Private,"$6,100",3,Sports Car,no,$0,0,No,3,$0,1,0,z_Highly Rural/ Rural
5394,280228102,0,24-Sep-47,52,0,7,"$71,208",No,"$285,153",Yes,M,Bachelors,Manager,15,Commercial,"$20,870",9,Van,yes,$0,0,No,1,$0,14,0,Highly Urban/ Urban
5395,93454550,0,06-Jan-62,37,1,0,,No,$0,Yes,z_F,z_High School,Student,38,Private,"$5,000",13,Sports Car,no,"$5,342",3,No,2,$0,5,0,z_Highly Rural/ Rural
5396,406043790,1,16-Feb-56,43,2,14,"$71,141",Yes,"$217,600",z_No,M,Bachelors,Manager,36,Private,"$14,010",13,Minivan,yes,$716,3,No,3,$0,1,0,Highly Urban/ Urban
5397,495703528,0,21-Oct-71,28,1,9,"$12,117",Yes,$0,z_No,M,Bachelors,Student,26,Commercial,"$5,510",1,Pickup,yes,$0,0,No,3,"$4,120",1,1,Highly Urban/ Urban
5398,901859685,0,31-Oct-44,55,0,0,$0,No,"$60,179",Yes,z_F,Bachelors,Home Maker,30,Private,"$19,590",6,Sports Car,no,$0,0,No,0,$0,11,0,Highly Urban/ Urban
5399,703813576,0,08-Jun-48,51,0,9,"$271,813",No,"$631,309",Yes,M,PhD,,48,Commercial,"$49,230",1,Panel Truck,yes,$0,0,No,0,$0,6,0,Highly Urban/ Urban
5400,877619886,0,19-Mar-45,54,0,11,,No,"$153,917",Yes,z_F,z_High School,Home Maker,5,Private,"$7,450",12,z_SUV,no,$0,0,No,0,$0,8,0,z_Highly Rural/ Rural
5401,177594902,0,02-Oct-67,32,0,9,"$53,194",No,$0,z_No,z_F,Masters,,32,Private,"$19,660",10,z_SUV,no,"$8,085",2,No,0,$0,13,0,Highly Urban/ Urban
5402,589095530,0,04-Dec-58,40,3,,"$45,216",No,"$198,322",Yes,z_F,Bachelors,z_Blue Collar,44,Private,"$14,610",8,Minivan,no,$0,0,No,0,$0,7,0,z_Highly Rural/ Rural
5403,749524608,1,18-Feb-54,45,2,13,"$90,479",No,"$250,111",Yes,M,Masters,,30,Commercial,"$36,330",1,Panel Truck,no,$0,0,No,0,"$3,213",1,1,Highly Urban/ Urban
5404,515235975,0,26-Sep-45,54,0,5,"$132,687",No,$0,z_No,z_F,PhD,Doctor,55,Private,"$20,170",10,z_SUV,no,$0,0,No,0,$0,18,0,Highly Urban/ Urban
5405,743343664,0,09-Jun-60,39,0,12,"$59,935",No,"$173,337",Yes,z_F,Bachelors,z_Blue Collar,35,Commercial,"$7,490",15,z_SUV,no,$0,0,No,0,$0,13,0,Highly Urban/ Urban
5406,75005626,0,24-May-58,41,0,9,"$18,939",No,$0,z_No,M,<High School,z_Blue Collar,50,Private,"$5,600",6,Minivan,no,"$5,171",4,No,4,"$3,896",1,1,Highly Urban/ Urban
5407,637739719,0,23-Apr-47,52,0,7,"$64,014",No,"$244,863",Yes,M,<High School,z_Blue Collar,33,Commercial,"$16,870",1,Van,yes,"$5,542",4,No,1,$0,5,0,Highly Urban/ Urban
5408,709596972,0,25-May-56,43,2,10,"$50,952",Yes,$0,z_No,M,z_High School,z_Blue Collar,27,Private,"$10,900",7,Minivan,no,$0,0,No,0,"$1,834",9,1,Highly Urban/ Urban
5409,755108654,0,04-Dec-55,43,1,11,"$82,918",Yes,$0,z_No,M,Bachelors,Manager,15,Private,"$21,950",6,Van,no,"$5,074",3,No,4,$0,12,0,Highly Urban/ Urban
5410,950019533,0,02-Dec-48,50,0,14,,No,"$175,499",Yes,z_F,z_High School,Clerical,50,Private,"$5,470",1,Sports Car,no,"$8,270",2,No,3,$0,,0,z_Highly Rural/ Rural
5411,977453384,0,29-Nov-52,46,0,12,"$54,945",No,,Yes,z_F,z_High School,Professional,40,Private,"$12,220",1,z_SUV,no,"$6,780",1,No,0,"$4,915",10,1,Highly Urban/ Urban
5412,463389000,0,19-Feb-56,43,0,,"$86,347",No,"$254,834",Yes,z_F,Masters,Manager,34,Private,"$23,570",6,Minivan,no,$0,0,No,1,$0,12,0,Highly Urban/ Urban
5413,873874991,0,05-Jul-59,40,1,13,"$97,217",Yes,$0,z_No,M,Masters,,32,Commercial,"$21,930",6,Van,no,"$49,178",2,No,0,$0,14,0,Highly Urban/ Urban
5414,593896029,2,04-Mar-59,40,2,6,"$80,395",No,"$260,592",Yes,M,Bachelors,Manager,31,Commercial,"$22,770",1,Panel Truck,yes,"$14,003",1,Yes,5,$0,11,0,Highly Urban/ Urban
5415,464550883,0,25-Jul-55,44,0,0,$0,No,$0,z_No,z_F,PhD,Home Maker,26,Private,"$5,900",7,z_SUV,no,"$8,822",2,No,0,$0,15,0,Highly Urban/ Urban
5416,430513091,1,13-Jan-54,45,3,11,"$22,679",No,"$163,845",Yes,z_F,z_High School,Clerical,37,Private,"$24,120",1,Pickup,no,$0,0,No,3,$0,5,0,z_Highly Rural/ Rural
5417,600333033,0,17-Jul-46,53,0,14,$18,No,"$104,869",Yes,z_F,z_High School,Home Maker,48,Private,"$17,300",6,Minivan,no,$0,0,No,2,$0,1,0,Highly Urban/ Urban
5418,199954438,0,31-Jul-48,51,0,11,"$48,580",No,$0,z_No,z_F,Bachelors,Professional,11,Private,"$21,220",4,z_SUV,no,$0,0,No,3,$0,4,0,z_Highly Rural/ Rural
5419,895283750,0,20-Feb-60,39,0,11,"$108,311",No,"$332,473",Yes,M,Bachelors,Manager,43,Private,"$24,550",4,Minivan,no,$0,0,No,1,$0,1,0,Highly Urban/ Urban
5420,790468429,0,25-Jan-47,52,0,12,"$66,888",No,"$214,191",Yes,z_F,PhD,Professional,52,Private,"$22,050",5,z_SUV,no,$0,0,No,1,$0,12,0,Highly Urban/ Urban
5421,918239888,0,03-Jun-42,57,0,13,"$119,975",No,"$339,052",Yes,z_F,PhD,Doctor,40,Private,"$7,880",6,Sports Car,no,$0,0,No,1,$0,13,0,Highly Urban/ Urban
5422,320360758,0,03-Apr-75,24,0,12,"$12,527",No,"$70,594",Yes,z_F,Bachelors,Clerical,19,Private,"$13,980",1,Minivan,yes,$0,0,No,0,$0,7,0,Highly Urban/ Urban
5423,487053941,0,01-May-63,36,1,8,"$20,494",No,$0,Yes,M,z_High School,Student,22,Commercial,"$5,000",1,Pickup,yes,"$1,091",1,No,5,"$4,104",7,1,Highly Urban/ Urban
5424,435103104,0,28-Jun-41,58,0,,"$45,977",No,,Yes,z_F,z_High School,z_Blue Collar,52,Commercial,"$9,960",13,z_SUV,no,"$1,444",1,No,6,"$5,524",10,1,Highly Urban/ Urban
5425,192541686,0,22-Jun-53,46,0,,,No,"$195,795",Yes,M,Masters,,5,Commercial,"$27,170",4,Panel Truck,no,"$5,788",3,No,6,$0,,0,Highly Urban/ Urban
5426,377628766,0,18-Sep-47,52,0,8,"$273,507",No,"$630,267",z_No,M,PhD,Manager,26,Commercial,"$17,570",1,Van,no,"$10,200",3,No,6,"$3,975",16,1,Highly Urban/ Urban
5427,866863943,0,17-Dec-69,29,4,10,"$53,758",No,"$139,900",Yes,z_F,Bachelors,Clerical,45,Private,"$22,540",5,Sports Car,no,$0,0,No,0,$0,9,0,Highly Urban/ Urban
5428,978672879,0,30-Sep-70,29,4,11,"$22,698",Yes,$0,z_No,z_F,z_High School,Clerical,30,Private,"$20,120",1,Pickup,no,$0,0,Yes,1,$0,1,0,z_Highly Rural/ Rural
5429,220618661,0,18-Oct-50,49,0,7,"$67,026",No,"$239,518",z_No,z_F,Masters,Manager,72,Private,"$7,690",4,z_SUV,no,"$4,832",2,No,0,$0,19,0,Highly Urban/ Urban
5430,181936727,0,05-Jun-65,34,1,10,"$79,445",Yes,$0,z_No,z_F,PhD,Lawyer,36,Private,"$12,840",1,z_SUV,no,$0,0,Yes,3,"$5,664",,1,Highly Urban/ Urban
5431,595903589,0,06-Aug-42,57,0,9,"$162,519",No,$0,z_No,z_F,PhD,Doctor,25,Private,"$23,450",4,Minivan,no,"$8,044",3,No,2,"$6,761",14,1,Highly Urban/ Urban
5432,254668516,0,08-Aug-54,45,0,12,"$73,473",No,"$251,927",Yes,z_F,Bachelors,z_Blue Collar,32,Commercial,"$10,710",8,z_SUV,no,$0,0,No,0,$0,9,0,Highly Urban/ Urban
5433,17740614,0,02-Sep-61,38,0,13,"$50,015",No,$0,z_No,z_F,z_High School,Clerical,25,Private,"$14,410",11,z_SUV,no,$0,0,No,3,$0,1,0,z_Highly Rural/ Rural
5434,260444103,0,10-Apr-65,34,1,12,"$16,839",No,"$76,152",Yes,M,<High School,Clerical,37,Private,"$7,340",4,Pickup,yes,$0,0,No,1,$0,1,0,Highly Urban/ Urban
5435,580354782,0,08-Oct-68,31,1,11,"$64,365",No,,Yes,M,Masters,Manager,23,Commercial,"$4,900",3,Pickup,yes,"$6,156",1,No,0,"$6,217",16,1,Highly Urban/ Urban
5436,521081304,0,28-Apr-51,48,0,8,"$146,434",No,"$381,639",z_No,M,Masters,Professional,27,Private,"$44,050",4,Minivan,no,$0,0,No,0,$0,21,0,z_Highly Rural/ Rural
5437,687071129,0,12-Jan-47,52,0,11,"$74,175",No,,z_No,M,z_High School,Professional,24,Private,"$14,120",7,Minivan,yes,"$2,484",1,No,3,$0,10,0,Highly Urban/ Urban
5438,244035286,0,14-Jun-67,32,1,12,,Yes,$0,z_No,M,Masters,,37,Private,"$9,060",10,Pickup,yes,$0,0,No,0,"$2,956",15,1,Highly Urban/ Urban
5439,26465136,0,13-Apr-56,43,2,14,"$92,731",Yes,"$274,126",z_No,z_F,Masters,Lawyer,18,Private,"$18,730",4,z_SUV,no,"$1,558",3,No,0,$0,12,0,Highly Urban/ Urban
5440,262921247,0,19-Aug-43,56,0,9,"$36,635",No,"$132,567",Yes,z_F,z_High School,Clerical,16,Private,"$5,160",6,z_SUV,no,"$24,822",3,Yes,4,"$5,201",11,1,Highly Urban/ Urban
5441,224200408,0,20-Dec-64,34,1,0,$0,Yes,$0,z_No,M,z_High School,Student,32,Commercial,"$11,910",4,Pickup,no,"$2,361",3,No,4,"$4,568",1,1,Highly Urban/ Urban
5442,702751566,0,24-Dec-48,50,0,12,"$98,172",No,$0,z_No,z_F,Masters,Lawyer,5,Private,"$16,320",13,Minivan,no,$0,0,No,3,$0,20,0,z_Highly Rural/ Rural
5443,63175,0,27-Dec-48,50,0,8,,No,"$282,453",Yes,z_F,Bachelors,Manager,14,Private,"$16,740",4,Minivan,no,$0,0,Yes,0,$0,14,0,Highly Urban/ Urban
5444,764378006,0,15-Jun-59,40,0,11,"$59,822",No,"$171,876",Yes,z_F,z_High School,z_Blue Collar,51,Commercial,"$18,110",1,Minivan,no,"$7,769",3,No,4,"$3,751",1,1,Highly Urban/ Urban
5445,623312508,0,23-Feb-48,51,0,12,"$51,628",No,"$206,070",Yes,z_F,Bachelors,Professional,34,Private,"$6,940",4,z_SUV,no,$0,0,No,0,$0,,0,Highly Urban/ Urban
5446,824026013,0,11-Jan-52,47,0,8,"$87,236",No,"$280,361",z_No,M,Masters,Lawyer,62,Private,"$9,820",1,z_SUV,no,$0,0,Yes,3,$0,1,0,Highly Urban/ Urban
5447,462775314,0,30-Jun-64,35,2,7,"$66,662",No,"$206,692",Yes,z_F,z_High School,z_Blue Collar,73,Commercial,"$11,670",6,z_SUV,no,$0,0,No,3,$0,8,0,z_Highly Rural/ Rural
5448,860806479,0,27-Jan-45,54,0,9,"$3,032",No,"$96,814",Yes,z_F,PhD,Doctor,51,Private,"$6,900",6,z_SUV,no,$0,0,No,1,$0,16,0,Highly Urban/ Urban
5449,850775812,0,25-Aug-51,48,0,,"$144,906",No,$0,z_No,M,Masters,,42,Commercial,"$33,040",1,Panel Truck,yes,$0,0,No,2,$0,17,0,Highly Urban/ Urban
5450,235241080,0,13-Feb-60,39,2,15,"$79,961",No,"$246,846",Yes,z_F,Bachelors,Professional,41,Private,"$13,400",4,z_SUV,no,"$3,207",4,No,3,$0,7,0,Highly Urban/ Urban
5451,431463025,0,14-Jul-62,37,1,0,$0,No,$0,Yes,z_F,z_High School,Student,29,Private,"$5,200",1,z_SUV,no,$0,0,No,1,$0,6,0,Highly Urban/ Urban
5452,782144396,1,04-May-63,36,2,10,"$32,666",No,,Yes,M,z_High School,Clerical,48,Private,"$2,690",1,Minivan,yes,$0,0,No,1,$0,,0,Highly Urban/ Urban
5453,225998780,0,13-Oct-58,41,3,2,,No,"$139,729",Yes,z_F,z_High School,Clerical,48,Private,"$11,780",4,Sports Car,no,"$16,948",4,Yes,2,"$1,886",1,1,Highly Urban/ Urban
5454,134563236,1,30-Oct-56,43,2,0,$0,No,"$94,377",Yes,z_F,z_High School,Home Maker,47,Private,"$11,190",4,z_SUV,no,$0,0,No,0,"$1,463",,1,Highly Urban/ Urban
5455,237047675,2,31-Oct-58,41,2,13,,No,"$176,678",Yes,M,<High School,z_Blue Collar,5,Commercial,"$30,640",1,Panel Truck,no,$0,0,No,0,$0,6,0,z_Highly Rural/ Rural
5456,815983847,0,24-Jun-48,51,0,3,"$82,591",No,"$308,611",Yes,z_F,z_High School,Clerical,14,Private,"$25,740",4,Minivan,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
5457,673194992,0,07-Sep-60,39,2,8,"$71,950",No,"$228,455",Yes,z_F,z_High School,z_Blue Collar,21,Commercial,"$3,070",3,z_SUV,no,"$13,656",1,No,2,$0,11,0,Highly Urban/ Urban
5458,747165582,0,13-Aug-62,37,0,13,"$111,152",No,"$286,594",Yes,M,Bachelors,z_Blue Collar,39,Commercial,"$15,410",4,Minivan,no,"$10,590",4,No,0,$0,9,0,Highly Urban/ Urban
5459,278669113,0,10-Apr-51,48,0,12,"$144,922",No,$0,z_No,M,Masters,,31,Commercial,"$6,300",1,Pickup,no,$0,0,Yes,0,"$2,702",20,1,Highly Urban/ Urban
5460,896533861,1,05-Nov-58,41,2,0,$0,No,$0,Yes,M,<High School,Student,18,Private,"$1,500",11,Minivan,yes,$0,0,No,1,$0,8,0,z_Highly Rural/ Rural
5461,688951353,0,18-Aug-46,53,0,13,"$79,082",No,"$270,035",Yes,z_F,Bachelors,z_Blue Collar,27,Commercial,"$14,850",1,z_SUV,no,"$10,293",4,No,3,$0,1,0,Highly Urban/ Urban
5462,402836695,0,04-Nov-52,47,0,7,,No,"$171,687",Yes,z_F,Bachelors,Professional,44,Private,"$11,350",10,Sports Car,no,$0,0,No,0,$0,7,0,z_Highly Rural/ Rural
5463,496473313,0,07-Sep-39,60,0,11,"$69,211",No,"$204,527",Yes,M,z_High School,z_Blue Collar,28,Commercial,"$26,690",10,Panel Truck,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
5464,779492973,0,10-Mar-66,33,3,13,"$34,200",Yes,$0,z_No,M,z_High School,Manager,5,Private,"$23,460",11,Minivan,no,"$4,675",3,No,1,$0,1,0,Highly Urban/ Urban
5465,757463764,0,30-Dec-52,46,0,13,"$94,198",No,"$315,253",Yes,M,Bachelors,Professional,42,Commercial,"$26,190",6,Panel Truck,yes,$0,0,No,0,$0,7,0,z_Highly Rural/ Rural
5466,438307004,0,05-Jun-42,57,0,18,"$136,210",No,"$407,853",Yes,z_F,Bachelors,Manager,38,Private,"$3,080",9,z_SUV,no,"$8,982",2,No,2,$0,11,0,Highly Urban/ Urban
5467,960482528,1,10-Jul-57,42,3,15,"$122,744",No,"$322,924",Yes,z_F,Bachelors,Professional,24,Private,"$13,770",14,Sports Car,no,$0,0,No,0,$0,5,0,Highly Urban/ Urban
5468,758370952,0,17-Oct-44,55,0,13,"$19,694",No,"$162,610",Yes,z_F,Masters,Lawyer,63,Private,"$22,430",11,z_SUV,no,$0,0,No,2,$0,,0,Highly Urban/ Urban
5469,591799798,0,11-Sep-60,39,3,13,"$79,415",No,"$228,056",Yes,z_F,z_High School,z_Blue Collar,45,Commercial,"$13,870",9,Minivan,no,"$35,944",1,Yes,5,$0,10,0,Highly Urban/ Urban
5470,28378415,1,01-Jan-55,44,3,16,"$119,998",No,"$331,683",Yes,M,PhD,,34,Commercial,"$5,900",10,Pickup,yes,$0,0,No,2,"$4,537",11,1,Highly Urban/ Urban
5471,750564536,0,16-Apr-57,42,1,12,"$98,515",Yes,"$289,187",z_No,z_F,Masters,Lawyer,22,Private,"$15,990",1,z_SUV,no,"$4,208",1,No,4,"$23,910",17,1,Highly Urban/ Urban
5472,76006645,0,12-Dec-51,47,0,9,"$58,081",No,$0,z_No,z_F,Masters,Lawyer,42,Private,"$12,010",1,z_SUV,no,$0,0,No,4,$0,12,0,Highly Urban/ Urban
5473,279092643,0,13-Jan-66,33,2,11,"$21,460",Yes,$0,z_No,M,Bachelors,Student,10,Commercial,"$27,960",6,Panel Truck,yes,"$2,706",3,No,7,$0,1,0,Highly Urban/ Urban
5474,511932324,0,23-Sep-58,41,0,12,"$135,103",No,"$321,449",Yes,M,PhD,Lawyer,47,Private,"$15,720",14,Minivan,no,$0,0,No,0,$0,19,0,Highly Urban/ Urban
5475,959026427,0,08-Nov-50,49,0,11,"$20,529",No,"$83,752",Yes,z_F,<High School,z_Blue Collar,40,Private,"$8,450",14,z_SUV,no,$0,0,No,0,$0,3,0,Highly Urban/ Urban
5476,988703393,0,05-Dec-69,29,3,11,"$28,459",No,"$117,349",Yes,M,z_High School,Clerical,63,Private,"$6,970",10,Minivan,no,$0,0,Yes,0,$0,9,0,Highly Urban/ Urban
5477,528286303,0,02-Feb-58,41,0,11,"$48,022",No,$0,z_No,z_F,Masters,Home Maker,40,Private,"$11,050",11,z_SUV,no,$0,0,No,0,$0,18,0,Highly Urban/ Urban
5478,149060292,0,09-May-59,40,2,14,"$51,583",No,"$188,787",Yes,z_F,Bachelors,Clerical,51,Private,"$29,330",1,z_SUV,no,"$3,755",2,No,0,$0,13,0,Highly Urban/ Urban
5479,977521421,0,17-Jun-55,44,3,12,"$69,620",No,"$239,561",Yes,M,Masters,Manager,37,Private,"$12,860",7,Minivan,yes,$0,0,No,1,$0,15,0,Highly Urban/ Urban
5480,610462742,0,09-Jun-51,48,0,13,"$36,835",No,"$167,142",Yes,M,z_High School,z_Blue Collar,20,Commercial,"$17,360",6,Minivan,no,"$32,434",2,No,2,$0,10,0,Highly Urban/ Urban
5481,210978517,0,08-Nov-53,46,0,11,"$52,543",No,"$219,675",Yes,M,z_High School,Manager,33,Commercial,"$18,450",4,Van,no,"$5,393",1,No,0,$0,1,0,Highly Urban/ Urban
5482,281621321,1,26-May-63,36,2,12,"$131,090",Yes,"$360,638",z_No,M,Bachelors,z_Blue Collar,29,Commercial,"$32,430",1,Panel Truck,yes,"$6,514",4,No,9,"$60,847",9,1,Highly Urban/ Urban
5483,526540595,0,10-Sep-54,45,2,8,"$32,097",No,,Yes,z_F,PhD,Manager,19,Private,"$9,210",1,z_SUV,no,$0,0,No,0,$0,14,0,Highly Urban/ Urban
5484,146842974,0,11-Mar-57,42,0,13,"$22,743",No,"$114,624",Yes,z_F,<High School,z_Blue Collar,12,Private,"$17,270",6,z_SUV,no,"$7,340",1,No,5,$0,1,0,Highly Urban/ Urban
5485,687436120,0,02-Jun-59,40,1,11,"$46,224",No,"$160,527",Yes,M,z_High School,z_Blue Collar,43,Commercial,"$5,500",5,Minivan,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
5486,723334294,0,23-Mar-47,52,0,10,"$58,780",No,$0,z_No,M,Bachelors,z_Blue Collar,45,Commercial,"$12,580",4,Minivan,yes,"$1,971",3,No,0,$0,5,0,Highly Urban/ Urban
5487,576250522,1,18-May-55,44,2,8,"$42,408",Yes,,z_No,M,Bachelors,Professional,43,Commercial,"$6,400",13,Pickup,yes,$0,0,No,1,"$5,125",9,1,Highly Urban/ Urban
5488,912953961,0,28-Oct-47,52,0,12,"$68,471",No,"$256,802",Yes,M,Masters,,11,Commercial,"$22,140",5,Van,yes,$0,0,No,0,$0,13,0,Highly Urban/ Urban
5489,477614477,0,03-Jun-68,31,3,0,$0,Yes,$0,z_No,z_F,Bachelors,Home Maker,23,Private,"$14,140",3,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
5490,47771022,0,17-Jan-42,57,2,14,"$8,254",No,$0,Yes,z_F,z_High School,Student,79,Commercial,"$1,500",10,z_SUV,no,"$28,137",3,No,3,$0,1,0,z_Highly Rural/ Rural
5491,401364122,0,12-May-60,39,0,7,"$23,551",No,$0,z_No,M,z_High School,Clerical,39,Commercial,"$9,200",10,Pickup,yes,"$6,632",3,No,4,"$6,799",1,1,Highly Urban/ Urban
5492,354955875,0,13-Jun-48,51,0,,"$94,160",No,"$310,037",z_No,M,<High School,z_Blue Collar,31,Private,"$6,600",1,Pickup,no,"$8,136",2,No,0,"$4,613",5,1,Highly Urban/ Urban
5493,12404014,0,27-Nov-57,41,0,0,$0,No,$0,z_No,M,Bachelors,Student,28,Commercial,"$24,450",6,Panel Truck,yes,"$4,033",1,No,1,$0,,0,z_Highly Rural/ Rural
5494,930441156,0,16-Mar-62,37,0,7,"$61,790",No,$0,z_No,M,z_High School,z_Blue Collar,32,Commercial,"$13,700",4,Minivan,no,"$7,373",3,Yes,2,$0,7,0,Highly Urban/ Urban
5495,118938894,0,12-Feb-70,29,1,0,$0,Yes,$0,z_No,z_F,z_High School,Student,40,Commercial,"$9,370",10,Sports Car,no,$0,0,No,0,"$3,069",1,1,Highly Urban/ Urban
5496,734586550,1,19-May-57,42,1,14,"$52,141",No,"$152,990",Yes,z_F,z_High School,z_Blue Collar,38,Commercial,"$10,820",13,z_SUV,no,$0,0,No,0,$0,9,0,z_Highly Rural/ Rural
